user_id,cond,turn_idx,speaker,ASK,EXPLAIN,EXAMPLE,AGREE,ELABORATE
P032,treatment,8,A,0,0,1,0,0
P032,treatment,9,A,0,0,0,1,0
P032,treatment,10,B,0,1,0,0,0
P032,treatment,11,A,0,0,0,0,1
P032,treatment,12,A,0,1,0,0,0
P032,treatment,13,A,0,0,1,0,0
P032,treatment,14,A,0,0,0,1,0
P032,treatment,15,B,1,0,0,0,0
P032,treatment,16,A,0,0,0,0,1
P032,treatment,17,A,1,0,0,0,0
P032,treatment,18,B,0,1,0,0,0
P032,treatment,19,B,0,0,0,1,0
P032,treatment,20,A,0,0,0,0,1
P032,treatment,21,B,0,1,0,0,0
P032,treatment,22,A,0,0,0,0,1
P032,treatment,23,B,0,1,0,0,0
P032,treatment,24,B,0,0,1,0,0
P033,treatment,1,A,1,0,0,0,0
P033,treatment,2,B,0,1,0,0,0
P033,treatment,3,A,0,0,0,0,1
P033,treatment,4,B,0,1,0,0,0
P033,treatment,5,A,0,0,1,0,0
P033,treatment,6,B,0,0,0,0,1
P033,treatment,7,A,0,0,1,0,0
P033,treatment,8,B,0,0,0,0,1
P033,treatment,9,A,0,0,1,0,0
P033,treatment,10,B,1,0,0,0,0
P033,treatment,11,A,0,1,0,0,0
P033,treatment,12,B,0,0,1,0,0
P033,treatment,13,B,0,0,0,1,0
P033,treatment,14,A,0,0,1,0,0
P033,treatment,15,B,0,0,0,0,1
P033,treatment,16,B,1,0,0,0,0
P033,treatment,17,A,0,1,0,0,0
P033,treatment,18,B,0,1,0,0,0
P033,treatment,19,B,0,0,0,0,1
P033,treatment,20,A,1,0,0,0,0
P033,treatment,21,B,0,0,0,0,1
P033,treatment,22,B,0,0,0,0,1
P033,treatment,23,A,0,0,1,0,0
P033,treatment,24,A,0,1,0,0,0
P033,treatment,25,B,0,0,0,0,1
P033,treatment,26,A,1,0,0,0,0
P033,treatment,27,A,0,0,0,1,0
P033,treatment,28,B,0,0,0,0,1
P033,treatment,29,A,1,0,0,0,0
P033,treatment,30,B,1,0,0,0,0
P033,treatment,31,A,0,0,0,1,0
P033,treatment,32,B,0,0,1,0,0
P033,treatment,33,A,0,0,0,1,0
P033,treatment,34,B,0,1,0,0,0
P033,treatment,35,A,0,0,1,0,0
P033,treatment,36,B,0,0,0,0,1
P033,treatment,37,A,1,0,0,0,0
P033,treatment,38,A,0,1,0,0,0
P033,treatment,39,B,0,0,0,0,1
P033,treatment,40,A,0,0,0,0,1
P033,treatment,41,A,0,1,0,0,0
P033,treatment,42,A,0,0,0,0,1
P033,treatment,43,A,0,1,0,0,0
P033,treatment,44,B,0,0,1,0,0
P033,treatment,45,A,0,0,0,1,0
P033,treatment,46,A,0,0,1,0,0
P033,treatment,47,B,0,0,0,0,1
P033,treatment,48,B,0,0,0,0,1
P033,treatment,49,B,0,1,0,0,0
P033,treatment,50,A,0,0,1,0,0
P033,treatment,51,B,0,0,0,1,0
P033,treatment,52,A,0,0,0,1,0
P033,treatment,53,B,0,1,0,0,0
P033,treatment,54,A,0,0,1,0,0
P033,treatment,55,B,1,0,0,0,0
P033,treatment,56,B,0,1,0,0,0
P034,treatment,1,A,0,0,0,1,0
P034,treatment,2,B,0,1,0,0,0
P034,treatment,3,B,0,0,0,0,1
P034,treatment,4,B,0,1,0,0,0
P034,treatment,5,A,0,0,0,0,1
P034,treatment,6,B,1,0,0,0,0
P034,treatment,7,A,0,1,0,0,0
P034,treatment,8,A,1,0,0,0,0
P034,treatment,9,B,0,0,0,0,1
P034,treatment,10,A,0,0,0,1,0
P034,treatment,11,B,0,0,0,0,1
P034,treatment,12,A,0,0,1,0,0
P034,treatment,13,B,0,0,0,0,1
P034,treatment,14,A,0,0,0,1,0
P034,treatment,15,B,1,0,0,0,0
P034,treatment,16,A,0,1,0,0,0
P034,treatment,17,A,0,1,0,0,0
P034,treatment,18,A,1,0,0,0,0
P034,treatment,19,B,0,0,0,0,1
P034,treatment,20,B,1,0,0,0,0
P034,treatment,21,A,0,0,0,0,1
P034,treatment,22,B,0,0,0,0,1
P034,treatment,23,A,1,0,0,0,0
P034,treatment,24,B,0,0,0,0,1
P034,treatment,25,B,0,1,0,0,0
P034,treatment,26,A,0,0,0,0,1
P034,treatment,27,A,0,0,1,0,0
P034,treatment,28,A,0,0,0,0,1
P034,treatment,29,B,0,0,0,0,1
P034,treatment,30,A,1,0,0,0,0
P034,treatment,31,B,0,0,0,0,1
P034,treatment,32,A,0,0,0,1,0
P034,treatment,33,B,0,1,0,0,0
P034,treatment,34,A,0,0,0,1,0
P034,treatment,35,B,0,1,0,0,0
P034,treatment,36,B,0,0,1,0,0
P034,treatment,37,A,0,0,1,0,0
P034,treatment,38,B,1,0,0,0,0
P034,treatment,39,A,0,1,0,0,0
P034,treatment,40,B,0,0,1,0,0
P034,treatment,41,A,0,1,0,0,0
P034,treatment,42,B,0,0,1,0,0
P034,treatment,43,A,1,0,0,0,0
P034,treatment,44,B,0,0,0,0,1
P034,treatment,45,A,0,0,0,0,1
P034,treatment,46,A,0,0,0,0,1
P034,treatment,47,B,0,0,1,0,0
P035,treatment,1,A,0,0,0,0,1
P035,treatment,2,A,0,0,0,0,1
P035,treatment,3,A,0,1,0,0,0
P035,treatment,4,B,0,0,0,0,1
P035,treatment,5,A,1,0,0,0,0
P035,treatment,6,B,0,1,0,0,0
P035,treatment,7,A,0,1,0,0,0
P035,treatment,8,B,0,0,1,0,0
P035,treatment,9,A,0,0,0,1,0
P035,treatment,10,B,1,0,0,0,0
P035,treatment,11,A,0,0,1,0,0
P035,treatment,12,A,0,0,0,0,1
P035,treatment,13,B,0,1,0,0,0
P035,treatment,14,A,0,0,0,0,1
P035,treatment,15,A,0,0,1,0,0
P035,treatment,16,B,0,0,0,0,1
P035,treatment,17,A,1,0,0,0,0
P035,treatment,18,B,0,0,0,0,1
P035,treatment,19,A,1,0,0,0,0
P035,treatment,20,B,0,1,0,0,0
P035,treatment,21,B,0,1,0,0,0
P035,treatment,22,A,0,0,1,0,0
P035,treatment,23,B,0,0,0,0,1
P035,treatment,24,B,1,0,0,0,0
P035,treatment,25,A,0,1,0,0,0
P035,treatment,26,A,0,0,0,0,1
P035,treatment,27,B,0,1,0,0,0
P035,treatment,28,A,0,1,0,0,0
P035,treatment,29,B,0,0,0,0,1
P035,treatment,30,A,0,1,0,0,0
P035,treatment,31,B,0,1,0,0,0
P035,treatment,32,A,0,0,1,0,0
P035,treatment,33,B,1,0,0,0,0
P035,treatment,34,B,0,0,0,0,1
P035,treatment,35,B,0,0,1,0,0
P035,treatment,36,B,0,0,0,1,0
P035,treatment,37,A,0,1,0,0,0
P035,treatment,38,A,0,0,1,0,0
P035,treatment,39,A,0,0,0,0,1
P035,treatment,40,B,0,0,1,0,0
P035,treatment,41,A,0,0,0,0,1
P035,treatment,42,B,0,1,0,0,0
P035,treatment,43,A,0,0,0,0,1
P035,treatment,44,A,1,0,0,0,0
P036,treatment,1,A,0,0,0,1,0
P036,treatment,2,B,0,0,1,0,0
P036,treatment,3,A,1,0,0,0,0
P036,treatment,4,B,0,1,0,0,0
P036,treatment,5,A,1,0,0,0,0
P036,treatment,6,A,0,0,1,0,0
P036,treatment,7,B,0,0,0,1,0
P036,treatment,8,A,0,1,0,0,0
P036,treatment,9,B,0,0,1,0,0
P036,treatment,10,A,1,0,0,0,0
P036,treatment,11,A,0,1,0,0,0
P036,treatment,12,A,0,0,0,0,1
P036,treatment,13,A,0,0,0,1,0
P036,treatment,14,B,0,0,0,0,1
P036,treatment,15,A,1,0,0,0,0
P036,treatment,16,A,0,0,1,0,0
P036,treatment,17,A,0,0,0,0,1
P036,treatment,18,A,1,0,0,0,0
P036,treatment,19,B,0,0,0,1,0
P036,treatment,20,A,0,0,1,0,0
P036,treatment,21,B,0,0,1,0,0
P036,treatment,22,A,0,0,0,1,0
P036,treatment,23,B,0,0,0,1,0
P036,treatment,24,B,0,1,0,0,0
P036,treatment,25,B,0,0,1,0,0
P036,treatment,26,B,1,0,0,0,0
P036,treatment,27,A,0,1,0,0,0
P036,treatment,28,B,0,0,1,0,0
P036,treatment,29,A,0,0,0,1,0
P036,treatment,30,A,0,0,0,0,1
P036,treatment,31,B,0,0,1,0,0
P036,treatment,32,B,0,0,0,0,1
P036,treatment,33,A,0,1,0,0,0
P036,treatment,34,A,0,1,0,0,0
P036,treatment,35,A,1,0,0,0,0
P036,treatment,36,B,0,1,0,0,0
P036,treatment,37,B,0,0,1,0,0
P036,treatment,38,A,0,0,0,0,1
P036,treatment,39,A,0,0,0,0,1
P036,treatment,40,B,1,0,0,0,0
P036,treatment,41,A,0,1,0,0,0
P036,treatment,42,B,1,0,0,0,0
P036,treatment,43,A,0,1,0,0,0
P036,treatment,44,A,0,0,0,0,1
P036,treatment,45,B,0,1,0,0,0
P036,treatment,46,A,0,0,0,1,0
P036,treatment,47,A,0,1,0,0,0
P036,treatment,48,B,0,0,0,1,0
P036,treatment,49,A,0,1,0,0,0
P036,treatment,50,A,0,0,1,0,0
P036,treatment,51,A,0,0,0,0,1
P036,treatment,52,A,1,0,0,0,0
P037,treatment,1,A,0,0,0,0,1
P037,treatment,2,A,0,0,1,0,0
P037,treatment,3,A,0,0,1,0,0
P037,treatment,4,B,0,0,0,1,0
P037,treatment,5,A,1,0,0,0,0
P037,treatment,6,B,0,1,0,0,0
P037,treatment,7,A,0,1,0,0,0
P037,treatment,8,A,0,0,0,1,0
P037,treatment,9,B,0,0,0,0,1
P037,treatment,10,B,0,1,0,0,0
P037,treatment,11,A,0,0,0,0,1
P037,treatment,12,B,0,0,0,1,0
P037,treatment,13,B,0,1,0,0,0
P037,treatment,14,A,0,0,0,1,0
P037,treatment,15,B,0,0,0,0,1
P037,treatment,16,B,0,1,0,0,0
P037,treatment,17,A,0,0,0,1,0
P037,treatment,18,A,1,0,0,0,0
P037,treatment,19,A,0,0,0,0,1
P037,treatment,20,B,0,0,0,1,0
P037,treatment,21,B,0,0,0,0,1
P037,treatment,22,A,0,0,0,1,0
P037,treatment,23,A,0,0,0,0,1
P037,treatment,24,A,1,0,0,0,0
P037,treatment,25,B,0,1,0,0,0
P037,treatment,26,B,0,0,1,0,0
P037,treatment,27,A,0,0,0,0,1
P037,treatment,28,B,0,0,1,0,0
P037,treatment,29,B,0,1,0,0,0
P037,treatment,30,A,0,0,0,0,1
P037,treatment,31,B,0,0,0,1,0
P037,treatment,32,A,0,0,0,0,1
P037,treatment,33,B,0,1,0,0,0
P037,treatment,34,A,0,0,1,0,0
P037,treatment,35,B,0,0,0,1,0
P037,treatment,36,A,0,0,0,0,1
P037,treatment,37,A,1,0,0,0,0
P037,treatment,38,B,0,0,1,0,0
P037,treatment,39,A,0,1,0,0,0
P037,treatment,40,A,0,0,1,0,0
P037,treatment,41,B,0,0,0,0,1
P037,treatment,42,A,0,0,1,0,0
P037,treatment,43,B,0,0,0,1,0
P037,treatment,44,A,1,0,0,0,0
P037,treatment,45,B,0,0,1,0,0
P037,treatment,46,A,0,0,1,0,0
P037,treatment,47,A,0,0,0,0,1
P037,treatment,48,A,0,0,0,0,1
P038,treatment,1,A,1,0,0,0,0
P038,treatment,2,A,0,1,0,0,0
P038,treatment,3,B,0,0,1,0,0
P038,treatment,4,A,0,0,0,0,1
P038,treatment,5,A,0,0,0,1,0
P038,treatment,6,B,0,1,0,0,0
P038,treatment,7,A,0,0,0,0,1
P038,treatment,8,B,0,0,1,0,0
P038,treatment,9,A,0,0,0,1,0
P038,treatment,10,B,1,0,0,0,0
P038,treatment,11,A,0,1,0,0,0
P038,treatment,12,B,0,0,1,0,0
P038,treatment,13,A,1,0,0,0,0
P038,treatment,14,B,0,1,0,0,0
P038,treatment,15,A,0,0,0,0,1
P038,treatment,16,B,0,0,0,0,1
P038,treatment,17,B,0,1,0,0,0
P038,treatment,18,A,0,0,1,0,0
P038,treatment,19,A,1,0,0,0,0
P038,treatment,20,B,0,0,0,0,1
P038,treatment,21,B,0,0,1,0,0
P038,treatment,22,A,0,1,0,0,0
P038,treatment,23,B,0,0,1,0,0
P038,treatment,24,A,0,0,0,0,1
P038,treatment,25,B,0,1,0,0,0
P038,treatment,26,B,0,0,1,0,0
P038,treatment,27,B,0,0,0,1,0
P038,treatment,28,A,0,0,0,0,1
P038,treatment,29,A,0,0,1,0,0
P038,treatment,30,B,0,0,1,0,0
P038,treatment,31,A,0,0,0,1,0
P038,treatment,32,B,0,0,0,0,1
P038,treatment,33,A,0,0,1,0,0
P038,treatment,34,B,0,0,0,1,0
P038,treatment,35,A,1,0,0,0,0
P038,treatment,36,B,0,1,0,0,0
P038,treatment,37,A,0,0,1,0,0
P039,treatment,1,A,0,0,1,0,0
P039,treatment,2,B,0,1,0,0,0
P039,treatment,3,B,0,0,1,0,0
P039,treatment,4,A,0,1,0,0,0
P039,treatment,5,B,0,0,0,0,1
P039,treatment,6,A,0,0,1,0,0
P039,treatment,7,B,0,0,0,0,1
P039,treatment,8,A,0,0,0,1,0
P039,treatment,9,B,0,0,0,0,1
P039,treatment,10,A,0,0,0,0,1
P039,treatment,11,B,1,0,0,0,0
P039,treatment,12,A,0,0,0,0,1
P039,treatment,13,B,0,1,0,0,0
P039,treatment,14,A,0,0,0,0,1
P039,treatment,15,B,0,0,1,0,0
P039,treatment,16,B,0,0,0,1,0
P039,treatment,17,A,0,1,0,0,0
P039,treatment,18,B,0,0,0,0,1
P039,treatment,19,A,0,1,0,0,0
P039,treatment,20,B,0,0,0,1,0
P039,treatment,21,A,0,0,0,0,1
P039,treatment,22,A,0,1,0,0,0
P039,treatment,23,B,0,0,0,1,0
P039,treatment,24,A,0,1,0,0,0
P039,treatment,25,B,1,0,0,0,0
P039,treatment,26,A,0,1,0,0,0
P039,treatment,27,B,0,0,1,0,0
P039,treatment,28,B,0,0,0,0,1
P039,treatment,29,A,0,0,0,1,0
P039,treatment,30,B,0,1,0,0,0
P039,treatment,31,A,0,0,1,0,0
P039,treatment,32,B,0,0,0,0,1
P039,treatment,33,A,0,0,1,0,0
P039,treatment,34,B,0,0,0,0,1
P039,treatment,35,A,1,0,0,0,0
P039,treatment,36,B,0,0,1,0,0
P040,treatment,1,A,0,0,1,0,0
P040,treatment,2,B,0,0,1,0,0
P040,treatment,3,A,0,0,0,0,1
P040,treatment,4,A,0,0,0,1,0
P040,treatment,5,B,0,0,0,0,1
P040,treatment,6,A,1,0,0,0,0
P040,treatment,7,B,0,0,0,1,0
P040,treatment,8,B,0,1,0,0,0
P040,treatment,9,A,0,0,1,0,0
P040,treatment,10,B,1,0,0,0,0
P040,treatment,11,A,0,1,0,0,0
P040,treatment,12,B,0,0,0,0,1
P040,treatment,13,A,0,0,1,0,0
P040,treatment,14,A,1,0,0,0,0
P040,treatment,15,A,0,0,0,0,1
P040,treatment,16,B,0,0,0,0,1
P040,treatment,17,B,1,0,0,0,0
P040,treatment,18,A,0,0,0,0,1
P040,treatment,19,B,0,0,0,1,0
P040,treatment,20,A,1,0,0,0,0
P040,treatment,21,A,1,0,0,0,0
P040,treatment,22,A,0,0,0,0,1
P040,treatment,23,B,0,1,0,0,0
P040,treatment,24,A,0,0,0,0,1
P040,treatment,25,B,0,0,0,0,1
P041,treatment,1,A,1,0,0,0,0
P041,treatment,2,B,0,0,1,0,0
P041,treatment,3,B,0,0,0,0,1
P041,treatment,4,A,0,0,0,1,0
P041,treatment,5,B,0,0,0,0,1
P041,treatment,6,A,0,0,0,1,0
P041,treatment,7,B,0,1,0,0,0
P041,treatment,8,A,0,0,1,0,0
P041,treatment,9,B,0,0,1,0,0
P041,treatment,10,A,1,0,0,0,0
P041,treatment,11,B,0,0,0,0,1
P041,treatment,12,B,0,1,0,0,0
P041,treatment,13,A,0,0,1,0,0
P041,treatment,14,B,0,1,0,0,0
P041,treatment,15,A,0,0,1,0,0
P041,treatment,16,B,0,0,0,1,0
P041,treatment,17,A,0,1,0,0,0
P041,treatment,18,B,0,0,1,0,0
P041,treatment,19,B,0,1,0,0,0
P041,treatment,20,B,0,0,1,0,0
P041,treatment,21,A,0,0,0,0,1
P041,treatment,22,A,1,0,0,0,0
P041,treatment,23,A,0,0,0,1,0
P041,treatment,24,B,0,0,1,0,0
P041,treatment,25,A,0,0,0,0,1
P041,treatment,26,B,0,1,0,0,0
P041,treatment,27,B,0,0,0,1,0
P041,treatment,28,A,0,0,1,0,0
P041,treatment,29,A,0,0,0,1,0
P041,treatment,30,B,0,0,0,0,1
P041,treatment,31,B,1,0,0,0,0
P041,treatment,32,B,0,1,0,0,0
P041,treatment,33,B,0,0,1,0,0
P041,treatment,34,A,0,1,0,0,0
P041,treatment,35,A,0,0,0,1,0
P041,treatment,36,B,0,0,0,0,1
P041,treatment,37,A,0,0,0,1,0
P041,treatment,38,B,0,0,1,0,0
P041,treatment,39,A,0,0,0,0,1
P041,treatment,40,B,0,0,1,0,0
P041,treatment,41,A,0,0,0,0,1
P041,treatment,42,B,0,1,0,0,0
P041,treatment,43,A,0,0,0,0,1
P041,treatment,44,B,0,0,0,0,1
P041,treatment,45,B,0,0,0,1,0
P042,treatment,1,A,0,0,0,0,1
P042,treatment,2,B,1,0,0,0,0
P042,treatment,3,A,0,0,1,0,0
P042,treatment,4,A,0,0,0,0,1
P042,treatment,5,B,0,1,0,0,0
P042,treatment,6,B,1,0,0,0,0
P042,treatment,7,A,0,1,0,0,0
P042,treatment,8,A,0,0,1,0,0
P042,treatment,9,B,1,0,0,0,0
P042,treatment,10,A,0,0,1,0,0
P042,treatment,11,B,1,0,0,0,0
P042,treatment,12,B,0,1,0,0,0
P042,treatment,13,A,0,0,1,0,0
P042,treatment,14,A,0,0,0,0,1
P042,treatment,15,B,0,0,0,1,0
P042,treatment,16,A,1,0,0,0,0
P042,treatment,17,B,1,0,0,0,0
P042,treatment,18,A,0,1,0,0,0
P042,treatment,19,A,0,0,1,0,0
P042,treatment,20,B,0,0,0,1,0
P042,treatment,21,A,0,0,0,0,1
P042,treatment,22,A,0,0,1,0,0
P042,treatment,23,A,0,0,0,0,1
P042,treatment,24,B,0,0,0,1,0
P042,treatment,25,A,0,0,0,0,1
P042,treatment,26,B,0,1,0,0,0
P042,treatment,27,A,0,0,0,0,1
P042,treatment,28,A,0,0,0,0,1
P042,treatment,29,B,0,0,1,0,0
P042,treatment,30,A,0,0,1,0,0
P042,treatment,31,A,0,0,0,1,0
P042,treatment,32,B,0,1,0,0,0
P042,treatment,33,A,0,0,1,0,0
P042,treatment,34,B,0,0,0,0,1
P042,treatment,35,B,0,0,1,0,0
P042,treatment,36,A,0,0,0,0,1
P042,treatment,37,B,0,0,0,0,1
P042,treatment,38,A,1,0,0,0,0
P042,treatment,39,B,0,1,0,0,0
P042,treatment,40,A,0,0,1,0,0
P042,treatment,41,A,1,0,0,0,0
P042,treatment,42,B,0,1,0,0,0
P042,treatment,43,A,0,0,0,0,1
P042,treatment,44,B,0,0,0,1,0
P042,treatment,45,B,1,0,0,0,0
P042,treatment,46,A,1,0,0,0,0
P042,treatment,47,A,0,1,0,0,0
P042,treatment,48,A,0,0,1,0,0
P042,treatment,49,B,0,0,0,0,1
P042,treatment,50,A,0,0,0,1,0
P042,treatment,51,A,0,0,0,1,0
P042,treatment,52,B,0,1,0,0,0
P042,treatment,53,A,0,0,1,0,0
P042,treatment,54,B,0,0,0,1,0
P042,treatment,55,A,0,1,0,0,0
P042,treatment,56,B,1,0,0,0,0
P042,treatment,57,A,0,0,0,0,1
P043,treatment,1,A,0,0,0,1,0
P043,treatment,2,B,0,0,1,0,0
P043,treatment,3,A,0,0,0,0,1
P043,treatment,4,B,0,0,1,0,0
P043,treatment,5,A,1,0,0,0,0
P043,treatment,6,B,0,1,0,0,0
P043,treatment,7,B,0,0,0,1,0
P043,treatment,8,A,0,0,1,0,0
P043,treatment,9,B,0,0,0,0,1
P043,treatment,10,B,0,1,0,0,0
P043,treatment,11,A,1,0,0,0,0
P043,treatment,12,B,0,0,0,0,1
P043,treatment,13,A,0,0,1,0,0
P043,treatment,14,B,0,0,0,0,1
P043,treatment,15,A,0,0,1,0,0
P043,treatment,16,A,0,0,0,1,0
P043,treatment,17,A,0,1,0,0,0
P043,treatment,18,B,0,0,1,0,0
P043,treatment,19,A,0,0,0,1,0
P043,treatment,20,B,0,0,0,0,1
P043,treatment,21,A,0,0,0,1,0
P043,treatment,22,B,0,1,0,0,0
P043,treatment,23,A,1,0,0,0,0
P043,treatment,24,A,0,1,0,0,0
P044,treatment,1,A,1,0,0,0,0
P044,treatment,2,B,0,0,0,0,1
P044,treatment,3,A,1,0,0,0,0
P044,treatment,4,B,0,0,0,1,0
P044,treatment,5,B,0,1,0,0,0
P044,treatment,6,A,0,0,1,0,0
P044,treatment,7,B,0,0,0,1,0
P044,treatment,8,A,0,0,1,0,0
P044,treatment,9,B,0,0,0,0,1
P044,treatment,10,A,1,0,0,0,0
P044,treatment,11,B,0,0,0,0,1
P044,treatment,12,A,0,0,0,1,0
P044,treatment,13,B,0,0,0,0,1
P044,treatment,14,A,0,1,0,0,0
P044,treatment,15,B,0,0,0,1,0
P044,treatment,16,A,0,0,0,0,1
P044,treatment,17,B,0,0,1,0,0
P044,treatment,18,A,0,0,0,1,0
P044,treatment,19,B,0,0,0,1,0
P044,treatment,20,B,0,0,1,0,0
P044,treatment,21,A,0,0,0,1,0
P044,treatment,22,A,0,0,1,0,0
P044,treatment,23,B,0,0,0,0,1
P044,treatment,24,A,0,0,0,1,0
P044,treatment,25,B,1,0,0,0,0
P044,treatment,26,A,0,0,1,0,0
P044,treatment,27,B,0,0,0,0,1
P044,treatment,28,A,0,0,0,0,1
P044,treatment,29,B,0,0,1,0,0
P044,treatment,30,A,0,0,0,0,1
P044,treatment,31,A,0,1,0,0,0
P045,treatment,1,A,1,0,0,0,0
P045,treatment,2,B,0,1,0,0,0
P045,treatment,3,A,0,1,0,0,0
P045,treatment,4,B,0,1,0,0,0
P045,treatment,5,A,1,0,0,0,0
P045,treatment,6,A,0,0,0,0,1
P045,treatment,7,B,0,0,1,0,0
P045,treatment,8,A,0,0,0,0,1
P045,treatment,9,A,0,0,0,1,0
P045,treatment,10,A,0,0,0,0,1
P045,treatment,11,B,0,0,1,0,0
P045,treatment,12,A,0,0,0,0,1
P045,treatment,13,B,0,0,0,1,0
P045,treatment,14,A,0,0,0,0,1
P045,treatment,15,B,0,0,0,1,0
P045,treatment,16,B,0,0,0,0,1
P045,treatment,17,B,0,0,0,0,1
P045,treatment,18,A,1,0,0,0,0
P045,treatment,19,B,0,1,0,0,0
P045,treatment,20,A,0,0,1,0,0
P045,treatment,21,B,1,0,0,0,0
P045,treatment,22,B,0,0,0,0,1
P045,treatment,23,A,0,1,0,0,0
P045,treatment,24,A,0,0,1,0,0
P045,treatment,25,B,0,0,0,1,0
P045,treatment,26,B,0,0,0,0,1
P045,treatment,27,B,0,1,0,0,0
P045,treatment,28,A,0,0,0,0,1
P046,treatment,1,A,0,0,0,0,1
P046,treatment,2,B,0,0,0,0,1
P046,treatment,3,A,0,1,0,0,0
P046,treatment,4,B,0,0,0,0,1
P046,treatment,5,A,0,0,0,1,0
P046,treatment,6,B,0,1,0,0,0
P046,treatment,7,B,0,0,1,0,0
P046,treatment,8,B,0,0,0,0,1
P046,treatment,9,B,1,0,0,0,0
P046,treatment,10,A,0,0,0,0,1
P046,treatment,11,B,0,0,1,0,0
P046,treatment,12,A,0,0,0,1,0
P046,treatment,13,B,0,0,0,0,1
P046,treatment,14,B,0,1,0,0,0
P046,treatment,15,A,0,0,1,0,0
P046,treatment,16,B,0,0,0,0,1
P046,treatment,17,B,0,1,0,0,0
P046,treatment,18,A,0,0,1,0,0
P046,treatment,19,A,1,0,0,0,0
P046,treatment,20,B,0,0,1,0,0
P046,treatment,21,A,0,0,0,1,0
P046,treatment,22,B,0,1,0,0,0
P046,treatment,23,A,1,0,0,0,0
P046,treatment,24,B,0,0,0,0,1
P046,treatment,25,A,0,1,0,0,0
P046,treatment,26,B,0,0,0,0,1
P046,treatment,27,A,0,0,0,0,1
P046,treatment,28,B,0,0,0,1,0
P046,treatment,29,A,0,1,0,0,0
P046,treatment,30,A,0,0,0,0,1
P046,treatment,31,B,0,0,0,0,1
P046,treatment,32,B,0,0,1,0,0
P046,treatment,33,A,0,0,0,0,1
P046,treatment,34,B,0,0,1,0,0
P046,treatment,35,A,0,0,0,0,1
P046,treatment,36,B,0,1,0,0,0
P046,treatment,37,A,0,0,0,1,0
P046,treatment,38,A,0,0,0,0,1
P046,treatment,39,A,0,0,0,0,1
P046,treatment,40,B,1,0,0,0,0
P046,treatment,41,B,0,0,1,0,0
P046,treatment,42,A,0,0,0,1,0
P046,treatment,43,A,0,1,0,0,0
P046,treatment,44,B,0,0,0,0,1
P046,treatment,45,A,1,0,0,0,0
P046,treatment,46,A,0,1,0,0,0
P047,treatment,1,A,1,0,0,0,0
P047,treatment,2,B,0,1,0,0,0
P047,treatment,3,A,0,1,0,0,0
P047,treatment,4,A,1,0,0,0,0
P047,treatment,5,B,0,0,0,0,1
P047,treatment,6,A,0,0,0,0,1
P047,treatment,7,B,0,1,0,0,0
P047,treatment,8,B,0,0,0,0,1
P047,treatment,9,B,0,0,0,1,0
P047,treatment,10,A,1,0,0,0,0
P047,treatment,11,A,0,1,0,0,0
P047,treatment,12,A,0,0,1,0,0
P047,treatment,13,B,0,0,0,0,1
P047,treatment,14,A,1,0,0,0,0
P047,treatment,15,B,0,0,0,0,1
P047,treatment,16,A,1,0,0,0,0
P047,treatment,17,B,0,0,0,0,1
P047,treatment,18,A,0,1,0,0,0
P047,treatment,19,B,0,0,1,0,0
P047,treatment,20,B,0,0,0,0,1
P047,treatment,21,A,0,0,1,0,0
P047,treatment,22,A,0,0,0,0,1
P047,treatment,23,B,0,0,0,0,1
P047,treatment,24,B,0,0,0,0,1
P047,treatment,25,A,0,0,1,0,0
P047,treatment,26,A,0,0,0,1,0
P047,treatment,27,B,1,0,0,0,0
P047,treatment,28,A,0,0,0,0,1
P047,treatment,29,B,0,1,0,0,0
P047,treatment,30,B,0,0,0,0,1
P047,treatment,31,B,0,0,1,0,0
P047,treatment,32,A,0,0,0,0,1
P047,treatment,33,B,0,0,0,1,0
P047,treatment,34,A,0,0,0,0,1
P047,treatment,35,A,0,0,1,0,0
P047,treatment,36,A,0,0,1,0,0
P047,treatment,37,A,0,0,0,0,1
P047,treatment,38,A,0,0,0,0,1
P047,treatment,39,A,0,1,0,0,0
P047,treatment,40,B,0,0,1,0,0
P047,treatment,41,B,0,1,0,0,0
P047,treatment,42,A,1,0,0,0,0
P047,treatment,43,A,0,1,0,0,0
P047,treatment,44,B,0,0,0,1,0
P047,treatment,45,B,0,1,0,0,0
P047,treatment,46,A,0,0,1,0,0
P047,treatment,47,B,0,0,0,0,1
P047,treatment,48,A,0,0,0,0,1
P047,treatment,49,B,1,0,0,0,0
P047,treatment,50,A,1,0,0,0,0
P047,treatment,51,B,0,0,0,0,1
P047,treatment,52,A,0,1,0,0,0
P047,treatment,53,B,0,0,0,0,1
P047,treatment,54,A,1,0,0,0,0
P047,treatment,55,B,0,1,0,0,0
P047,treatment,56,A,0,0,0,0,1
P047,treatment,57,B,0,0,0,1,0
P047,treatment,58,B,0,0,1,0,0
P048,treatment,1,A,1,0,0,0,0
P048,treatment,2,A,0,1,0,0,0
P048,treatment,3,A,0,0,0,0,1
P048,treatment,4,B,0,0,1,0,0
P048,treatment,5,B,1,0,0,0,0
P048,treatment,6,A,0,0,1,0,0
P048,treatment,7,A,1,0,0,0,0
P048,treatment,8,A,0,1,0,0,0
P048,treatment,9,B,0,1,0,0,0
P048,treatment,10,A,0,0,0,0,1
P048,treatment,11,A,1,0,0,0,0
P048,treatment,12,A,0,0,0,0,1
P048,treatment,13,B,0,1,0,0,0
